"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"224","1","215","277","1073741888","0","11","0","9","0","7","","","","","","被破壞的貨車","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"225","1","215","278","1073741888","0","11","0","9","0","9","","","","","","赤色石","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"226","0","130","551","1073741888","0","11","0","0","0","11","","","","","","粘絲洞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"227","0","130","279","1073741888","0","11","0","2","0","11","","","","","","瓦爾甘牧場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"228","0","130","280","1076887616","0","11","0","15","0","10","","","","","","瑟伯切爾","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"229","0","130","281","1073741888","0","11","0","0","161","12","","","","","","奧森農場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"230","0","130","282","1073741888","0","11","0","0","0","18","","","","","","葛雷邁恩之牆","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"231","0","130","283","1073741888","0","11","0","191","0","20","","","","","","博倫的巢穴","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"232","0","130","284","1073741888","0","11","0","2","0","0","","","","","","黎明島","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"233","0","130","285","1073741888","0","11","0","191","301","15","","","","","","安伯米爾","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"235","0","130","608","1073741888","0","11","0","219","0","0","","","","","","芬里斯城堡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"236","0","130","286","1073741888","0","11","28","2","0","16","","","","","","影牙城堡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"237","0","130","287","1073741888","0","11","0","2","0","16","","","","","","破舊渡口","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"238","0","130","587","1073741888","0","11","0","2","0","0","","","","","","瑪爾丁果園","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"239","0","130","588","1073741888","0","11","0","2","0","11","","","","","","伊瓦農場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"240","0","130","288","1073741888","0","11","0","2","0","12","","","","","","亡者農場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"241","0","10","289","1073741888","0","11","0","2","0","26","","","","","","爛果園","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"242","0","10","290","1073741888","0","11","0","2","0","28","","","","","","陽光樹林","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"243","0","10","291","1073741888","0","11","0","2","0","0","","","","","","荒棄鬼屋","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"244","0","10","292","1073741888","0","11","0","2","0","0","","","","","","維普爾莊園","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"245","0","10","563","1073741888","0","11","0","2","0","25","","","","","","猶根農場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"246","0","51","293","1073741888","0","11","0","10","0","48","","","","","","大熔爐","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"247","0","51","294","1073741888","0","11","0","0","0","45","","","","","","煤渣挖掘場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"249","0","46","1","1073741888","0","11","0","10","0","50","","","","","","巨槌石","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"250","0","46","579","1073741888","0","11","0","0","0","54","","","","","","索瑞森廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"251","0","46","2","1073741888","0","11","0","0","0","0","","","","","","烈焰峰","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"252","0","46","3","1073741888","0","11","0","0","301","57","","","","","","黑石要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"253","0","46","4","1073741888","0","11","0","0","0","56","","","","","","灰燼之柱","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"254","0","46","630","1073741888","0","11","0","10","0","55","","","","","","黑石山","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"255","0","46","5","1073741888","0","11","0","10","0","59","","","","","","暴風祭壇","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"256","1","141","6","1073741824","0","11","0","11","0","0","","","","","","奧達希爾","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"257","1","141","7","1073741824","0","11","0","11","0","0","","","","","","影絲洞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"258","1","141","8","1073741888","0","11","0","11","0","0","","","","","","惡魔石","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"259","1","141","9","1073741888","0","11","0","11","0","5","","","","","","奧拉密斯湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"260","1","141","10","1073741888","0","11","0","11","0","6","","","","","","星風村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"261","1","141","11","1073741888","0","11","0","0","0","8","","","","","","脊骨堡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"262","1","141","12","1073741888","0","11","0","11","0","0","","","","","","班奈希爾獸穴","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"263","1","141","13","1073741888","0","11","0","0","0","0","","","","","","大斷崖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"264","1","141","14","1073741888","0","11","0","11","0","9","","","","","","神諭林地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"265","1","141","15","1073741888","0","11","0","0","0","11","","","","","","湧泉河","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"266","1","141","16","1073741888","0","11","0","0","0","9","","","","","","湧泉湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"267","0","0","17","64","0","11","31","1","0","0","","","","","","希爾斯布萊德丘陵","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.3","0"
"268","37","0","580","64","0","11","42","0","0","0","","","","","","艾薩拉盆地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"269","0","0","18","64","0","11","31","0","0","18","","","","","","丹奧加茲","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"271","0","267","615","1075839040","0","11","0","1","0","22","","","","","","南海鎮","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"272","0","267","19","1075839040","0","11","0","182","0","20","","","","","","塔倫米爾","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"275","0","267","20","1073741888","0","11","0","191","302","21","","","","","","敦霍爾德城堡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"276","0","0","564","64","0","11","31","0","0","0","","","","","","UNUSED Stonewrought Pass","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"277","0","36","21","1073741888","0","11","0","1","0","0","","","","","","丘陵洞穴","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"278","0","36","22","1073741888","0","11","0","1","301","32","","","","","","洛丹米爾收容所","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"279","0","36","23","1073741888","0","11","0","0","81","30","","","","","","達拉然陷坑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"280","0","36","24","1073741888","0","11","37","10","301","34","","","","","","斯坦恩布萊德","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"281","0","36","25","1073741888","0","11","37","10","301","36","","","","","","奧特蘭克廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"282","0","36","26","1073741888","0","11","37","10","0","35","","","","","","破碎嶺城堡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"283","0","36","27","1073741888","0","11","37","10","0","35","","","","","","屠殺谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"284","0","36","28","1073741888","0","11","0","1","0","27","","","","","","高地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"285","0","267","29","1073741888","0","11","0","2","0","21","","","","","","南點哨塔","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"286","0","267","30","1073741888","0","11","0","1","0","22","","","","","","希爾斯布萊德農場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"287","0","267","31","1073741888","0","11","0","1","0","0","","","","","","希爾斯布萊德","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"288","0","267","32","1073741888","0","11","0","0","301","27","","","","","","碧玉礦坑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"289","0","267","33","1073741888","0","11","0","1","0","26","","","","","","奈杉德崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"290","0","267","34","1073741888","0","11","0","1","0","30","","","","","","丹加洛克","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"293","0","0","35","64","0","11","31","1","0","30","","","","","","索拉丁之牆","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"294","0","267","36","1073741888","0","11","0","1","0","30","","","","","","東部海灘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"295","0","267","616","1073741888","0","11","0","1","0","30","","","","","","西部海岸","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"296","0","0","37","64","0","11","24","0","122","0","","","","","","South Seas UNUSED","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"297","0","33","38","1073741888","0","11","0","0","0","50","","","","","","哈圭羅島","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"298","0","11","39","1073741888","0","11","0","3","0","0","","","","","","巴拉丁海灣","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"299","0","11","40","1073741888","0","11","0","0","0","0","","","","","","米奈希爾海灣","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"300","0","8","41","1073741888","0","11","0","0","0","41","","","","","","蘆葦海灘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"301","0","33","42","1073741888","0","11","0","3","0","0","","","","","","野人海岸","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"302","0","33","565","1073741888","0","11","0","0","0","0","","","","","","水晶海岸","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"303","0","33","43","1073741888","0","11","0","0","0","0","","","","","","貝殼海灘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"305","0","130","44","1073741888","0","11","0","0","0","0","","","","","","北流海岸","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"306","0","130","45","1073741888","0","11","0","0","0","0","","","","","","南流海岸","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"307","0","47","46","1073741888","0","11","0","1","0","48","","","","","","望海崖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"308","0","0","631","64","0","11","0","1","0","0","","","","","","禁忌之海","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"309","0","11","47","1073741888","0","11","0","0","0","24","","","","","","鐵鬚之墓","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"310","0","33","48","1073741888","0","11","0","0","0","41","","","","","","水晶礦坑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"311","0","33","589","1073741888","0","11","0","0","0","44","","","","","","阿博拉茲廢墟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"312","0","33","49","1073741888","0","11","0","0","0","0","","","","","","加尼祿哨站","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"313","0","45","632","1073741888","0","11","0","0","302","31","","","","","","諾斯弗德農場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
